2.65
4.51
2.24
0.00
2.15
2.18
3.34
2.22
3.63
3.17
2.15
1.44
2.37
3.35
2.23
1.02
5.92
2.18
5.41
0.00
1.95
5.97
2.94
0.00
5.03
2.02
6.82
0.00
2.19
2.56
3.27
3.10
2.03
1.26
1.41
3.68
2.35
3.19
0.00
0.00
7.64
2.19
4.72
2.59
2.50
2.23
2.46
2.03
2.57
0.00
4.18
3.43
0.00
7.83
0.00
2.01
2.16
3.28
2.80
2.19
8.02
0.00
2.17
2.74
3.85
3.04
2.16
7.89
0.00
2.19
2.44
3.53
3.23
2.19
8.39
1.66
2.18
2.20
3.18
3.54
1.65
11.09
0.00
1.65
2.09
4.03
3.15
2.19
2.21
2.22
9.08
2.95
2.83
3.77
0.00
7.57
2.21
2.21
5.65
2.60
2.96
2.19
0.00
2.19
2.20
4.49
4.06
5.83
3.16
2.18
5.75
2.18
7.22
2.84
3.84
2.18
2.21
0.00
6.75
2.21
4.21
0.00
1.28
2.20
6.30
2.80
3.87
0.00
3.68
2.23
2.20
0.00
2.21
5.55
1.40
2.77
2.20
6.05
5.46
9.15
2.03
0.00
0.00
0.00
0.00
0.00
0.72
0.00
3.31
3.02
4.41
5.67
2.20
2.18
11.07
3.26
9.81
2.19
2.20
3.94
6.67
6.11
4.01
3.96
3.18
4.21
2.01
5.37
1.21
2.79
2.63
3.75
2.19
12.41
0.00
3.64
3.05
2.32
2.20
2.22
2.21
2.21
2.21
4.10
3.50
0.00
3.07
6.17
2.19
5.79
2.36
1.15
3.24
2.19
6.28
5.59
2.34
3.72
3.50
1.94
2.79
1.98
3.47
4.03
2.16
3.81
3.75
6.11
2.73
2.75
1.38
4.30
3.36
2.80
2.66
2.52
1.37
4.90
2.89
2.69
2.82
7.19
2.19
8.16
2.67
4.81
4.15
2.26
0.00
10.04
1.67
9.36
2.71
3.50
10.60
2.38
2.83
4.48
5.19
0.00
4.29
0.41
4.78
3.68
10.52
3.30
0.00
2.68
2.69
2.90
2.91
2.79
3.27
5.59
8.20
4.45
2.30
11.27
3.78
3.58
4.85
3.33
5.50
3.18
0.00
3.86
2.57
3.16
9.69
10.01
2.09
3.06
2.79
6.87
0.00
6.57
2.30
0.00
12.38
2.21
5.13
5.68
2.50
3.98
2.69
0.00
10.17
2.24
3.24
2.96
0.00
11.10
3.72
3.19
4.02
0.00
0.00
0.00
0.00
0.00
0.00
2.00
2.76
1.72
2.77
2.71
2.42
3.45
3.29
2.22
3.34
2.76
2.56
2.22
4.80
3.12
1.44
2.51
3.20
2.76
9.05
3.44
1.58
2.85
5.29
3.94
3.77
3.35
2.91
2.76
1.94
5.10
2.19
5.74
6.61
4.37
3.24
4.42
1.64
6.22
0.00
3.56
10.47
4.00
3.89
2.79
3.72
3.08
6.00
3.31
2.99
2.63
4.36
2.08
4.05
6.76
0.00
3.25
2.70
2.27
3.92
2.84
0.00
0.00
3.16
